"Mouse_ID","Transect","Code","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","State","Locality","ID","PIN","Arrival","Wean","Death","Dist","Dissection","DaysInLab","BW","L","LCd","Spleen","Ltestis","Rtestis","Testes","Lepid","SemVes","Uterus","Ovaria","Grav","Litters","NN","MM","FF","Protocol","Aspiculuris_tetraptera","Syphacia_obvelata","Trichuris_muris","Taenia_taeniformis","Flea","Note","Zfy2","X","collapsed.GT","ith","L15","Y","Longitude.extra","Latitude.extra","Notes","Body_weight","Body_length","Tail_length","Species","Capture","Head.taken.","Liver_mass","Spleen_mass","Testis_mass","Left.epididymis.weight","Seminal.vesicle.weight","Embryo","Mix_Syphacia_Aspiculuris","Heterakis_spumosa","Mastophorus_muris","Hymenolepis_microstoma","Catenotaenia_pusilla","Cysticercus","Address","Status","Dissectors","Left_Testis_mass","Right_Testis_mass","Left.ovarium.weight","Right.ovarium.weight","Total","Embryo_left","Embryo_right","Feces_weight","Ectoparasites","Worms_presence","Hymenolepis_diminiuta","Taenia_martis","Heligmosomoides_polygurus","Hymenolepis","Taenia","Aspiculuris_Syphacia","Trichuris","Heterakis","Mastophorus","BCI"
"SK_3413","HZ_BAV","OBERT3A","M",12.32611111,49.65444444,2015,"d",NA,"d","d","d",NA,"d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 7",0,"Germany","Obertresenfeld 3/A","SK",NA,"9/23/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,3453,"L18","m",12.3261111111,49.6544444444,"Car shelter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3414","HZ_BAV","OBERT3A","M",12.32611111,49.65444444,2015,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 8",0.125,"Germany","Obertresenfeld 3/A","SK",NA,"9/23/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,NA,3454,"L36","m",12.3261111111,49.6544444444,"Car shelter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3415","HZ_BAV","OBERT3A","F",12.32611111,49.65444444,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 7",0,"Germany","Obertresenfeld 3/A","SK",NA,"9/23/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3457,"L19",NA,12.3261111111,49.6544444444,"Car shelter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3416","HZ_BAV","OBERT3B","M",12.32777778,49.65388889,2015,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 8",0.125,"Germany","Obertresenfeld 3/B","SK",NA,"9/23/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,NA,3459,"L17","m",12.3277777778,49.6538888889,"Cow house",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3418","HZ_BAV","OBERT3B","F",12.32777778,49.65388889,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 7",0,"Germany","Obertresenfeld 3/B","SK",NA,"9/24/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3460,NA,NA,12.3277777778,49.6538888889,"Cow house",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3419","HZ_BAV","LERA9","M",12.2875,49.60444444,2015,"d",NA,"d","d","d","d","m","d","94","100","100","100","100","100",NA,NA,NA,NA,NA,NA,"HI 14",0.05,"Germany","Lerau 9","SK",NA,"9/24/15","1M","Dissection",NA,"11/2/15",39,NA,NA,NA,0.144,0.0824,0.0878,0.0851,0.0265,0.1289,NA,NA,NA,NA,NA,NA,NA,"St",0,144,0,0,NA,NA,"d",NA,NA,2371,"L24","m",12.2875,49.6044444444,NA,25.12,93.9,"100.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,144,0,NA,NA,0.709709562813877
"SK_3420","HZ_BAV","LERA9","M",12.2875,49.60444444,2015,"d",NA,"d","d","d","d","d","d","94","100","100","100","100","100",NA,NA,NA,NA,NA,NA,"HI 14",0,"Germany","Lerau 9","SK",NA,"9/24/15","1M","Dissection",NA,"11/2/15",39,NA,NA,NA,0.0473,0.084,0.0903,0.0872,0.0229,0.1357,NA,NA,NA,NA,NA,NA,NA,"St",0,2,0,0,NA,NA,"d",NA,NA,2372,"L26","m",12.2875,49.6044444444,NA,20.54,87.7,"92.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,0.675553635596659
"SK_3421","HZ_BAV","LERA9","M",12.2875,49.60444444,2015,"d",NA,"d","d","d","d","d","d","94","100","100","100","100","100",NA,NA,NA,NA,NA,NA,"HI 14",0.05,"Germany","Lerau 9","SK",NA,"9/24/15","1M","Dissection",NA,"11/3/15",40,NA,NA,NA,0.027,0.0748,0.0783,0.0766,0.0176,0.0853,NA,NA,NA,NA,NA,NA,NA,"St",18,150,0,0,NA,NA,"m",NA,NA,2373,"L27","m",12.2875,49.6044444444,NA,14.64,77.5,"79.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,168,0,NA,NA,0.616916332196276
"SK_3422","HZ_BAV","LERA9","F",12.2875,49.60444444,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/m","94","100","100/125","100","100","100",NA,NA,NA,NA,NA,NA,"HI 13",0.08,"Germany","Lerau 9","SK",NA,"9/27/15","1F","Dissection",NA,"11/3/15",37,NA,NA,NA,0.0461,NA,NA,NA,NA,NA,1.1,0.0044,NA,NA,NA,NA,NA,"St",0,0,0,0,NA,NA,NA,NA,NA,2383,"L63",NA,12.2875,49.6044444444,NA,14.99,80.6,"76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.616786455194636
"SK_3423","HZ_BAV","LERA9","M",12.2875,49.60444444,2015,"d",NA,"d",NA,"d","d","d","d","94/100","100","100","100","100","100",NA,NA,NA,NA,NA,NA,"HI 13",0.105263158,"Germany","Lerau 9","SK",NA,"9/27/15","1M","Dissection",NA,"11/3/15",37,NA,NA,NA,0.0548,0.0783,0.0852,0.0818,0.0222,0.1011,NA,NA,NA,NA,NA,NA,NA,"St",7,15,0,0,NA,NA,"m",NA,NA,2374,"L62","m",12.2875,49.6044444444,NA,16.94,81.7,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,0,NA,NA,0.642662499261814
"SK_3424","HZ_BAV","LERA9","F",12.2875,49.60444444,2015,"d",NA,"d/d",NA,"d/d","d/d","d/d","d/d","94","100","100/125","100","100","100",NA,NA,NA,NA,NA,NA,"HI 12",0.043478261,"Germany","Lerau 9","SK",NA,"9/24/15","1F","Dissection",NA,"11/2/15",39,NA,NA,NA,0.0433,NA,NA,NA,NA,NA,1.1,0.0039,NA,NA,NA,NA,NA,"St",9,17,0,0,NA,NA,NA,NA,NA,2384,"L25",NA,12.2875,49.6044444444,NA,13.84,81.6,"82.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26,0,NA,NA,0.596925231264773
"SK_3425","HZ_BAV","LERA9","F",12.2875,49.60444444,2015,"d",NA,"m/m","d/d","d/d","d/d","d/d","d/d","94","100","100/125","100","100","100",NA,NA,NA,NA,NA,NA,"HI 13",0.12,"Germany","Lerau 9","SK",NA,"9/24/15","1F","Dissection",NA,"11/2/15",39,NA,NA,NA,0.0404,NA,NA,NA,NA,NA,0.9,0.0039,NA,NA,NA,NA,NA,"St",3,19,0,0,NA,NA,NA,NA,NA,2385,"L22",NA,12.2875,49.6044444444,NA,15.59,81,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,0,NA,NA,0.625022519636916
"SK_3426","HZ_BAV","LERA9","F",12.2875,49.60444444,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100/125","100","100","100",NA,NA,NA,NA,NA,NA,"HI 13",0.04,"Germany","Lerau 9","SK",NA,"9/24/15","1F","Dissection",NA,"11/3/15",40,NA,NA,NA,0.043,NA,NA,NA,NA,NA,0.9,0.0033,NA,NA,NA,NA,NA,"St",0,1,0,0,NA,NA,NA,NA,NA,2386,"L35",NA,12.2875,49.6044444444,NA,15.57,77.1,"74.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,0.631825254447397
"SK_3427","HZ_BAV","LERA9","F",12.2875,49.60444444,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100","100","100","100",NA,NA,NA,NA,NA,NA,"HI 13",0,"Germany","Lerau 9","SK",NA,"9/27/15","1F","Dissection",NA,"11/3/15",37,NA,NA,NA,0.0356,NA,NA,NA,NA,NA,0.8,0.002,NA,NA,NA,NA,NA,"St",20,6,0,0,NA,NA,NA,NA,NA,2387,NA,NA,12.2875,49.6044444444,NA,15.03,79.3,"81.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26,0,NA,NA,0.619689146588311
"SK_3428","HZ_BAV","LERA9","F",12.2875,49.60444444,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100","100","100","100",NA,NA,NA,NA,NA,NA,"HI 13",0,"Germany","Lerau 9","SK",NA,"9/27/15","1F","Dissection",NA,"11/3/15",37,NA,NA,NA,0.023,NA,NA,NA,NA,NA,0.9,0.0026,NA,NA,NA,NA,NA,"St",204,72,0,0,NA,NA,NA,NA,NA,2388,NA,NA,12.2875,49.6044444444,NA,12.01,72.7,"75.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,276,0,NA,NA,0.579921059264616
"SK_3429","HZ_BAV","ZILCH4","M",12.18055556,49.38805556,2015,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 8",0,"Germany","Zilchenricht 4","SK",NA,"9/26/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,5374,"L55","d",12.1805555556,49.3880555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3430","HZ_BAV","ZILCH4","M",12.18055556,49.38805556,2015,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 8",0.125,"Germany","Zilchenricht 4","SK",NA,"9/26/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,NA,5375,"L56","m",12.1805555556,49.3880555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3431","HZ_BAV","ZILCH4","M",12.18055556,49.38805556,2015,"d",NA,"d","m","d","d","d","d","94","100","100/125","100","90","100",NA,NA,NA,NA,NA,NA,"HI 14",0.25,"Germany","Zilchenricht 4","SK",NA,"9/28/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,NA,5376,"L75","m",12.1805555556,49.3880555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3432","HZ_BAV","ZILCH4","M",12.18055556,49.38805556,2015,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 8",0.125,"Germany","Zilchenricht 4","SK",NA,"9/28/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,NA,5377,"L76","m",12.1805555556,49.3880555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3433","HZ_BAV","ZILCH4","M",12.18055556,49.38805556,2015,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 8",0.125,"Germany","Zilchenricht 4","SK",NA,"9/28/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,NA,5378,"L77","m",12.1805555556,49.3880555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3434","HZ_BAV","ZILCH4","F",12.18055556,49.38805556,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 7",0,"Germany","Zilchenricht 4","SK",NA,"9/26/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5381,"L54",NA,12.1805555556,49.3880555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3435","HZ_BAV","ZILCH4","F",12.18055556,49.38805556,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 7",0,"Germany","Zilchenricht 4","SK",NA,"9/28/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oct 12: birth 6 babies (1+5??) - SK 3488-",NA,NA,NA,5382,NA,NA,12.1805555556,49.3880555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3436","HZ_BAV","ZILCH4","M",12.18055556,49.38805556,2015,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 8",0.125,"Germany","Zilchenricht 4","SK",NA,"9/28/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,NA,5379,NA,NA,12.1805555556,49.3880555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3437","HZ_BAV","ZILCH4","F",12.18055556,49.38805556,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 7",0,"Germany","Zilchenricht 4","SK",NA,"9/28/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5383,NA,NA,12.1805555556,49.3880555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3438","HZ_BAV","ZILCH4","F",12.18055556,49.38805556,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 7",0,"Germany","Zilchenricht 4","SK",NA,"9/28/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5384,NA,NA,12.1805555556,49.3880555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3439","HZ_BAV","ZILCH4","F",12.18055556,49.38805556,2015,"d",NA,NA,"d/m","d/d","d/d","d/d","d/d","94","100","100/125","100","90","100",NA,NA,NA,NA,NA,NA,"HI 12",0.173913043,"Germany","Zilchenricht 4","SK",NA,"9/28/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5385,NA,NA,12.1805555556,49.3880555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3440","HZ_BAV","LETZ","M",12.245,49.67722222,2015,"m",NA,"d","d","d","d","d","d","94","100","100","100/120","100","100",NA,NA,NA,NA,NA,NA,"HI 14",0.15,"Germany","Letzau","SK",NA,"9/24/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,NA,2393,"L32","m",12.245,49.6772222222,"Pigs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3441","HZ_BAV","LETZ","M",12.245,49.67722222,2015,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 8",0,"Germany","Letzau","SK",NA,"9/24/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,2394,"L33","d",12.245,49.6772222222,"Rabbits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3442","HZ_BAV","LETZ","M",12.245,49.67722222,2015,"m",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 8",0.125,"Germany","Letzau","SK",NA,"9/24/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,2395,"L29","m",12.245,49.6772222222,"Pigs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3443","HZ_BAV","LETZ","M",12.245,49.67722222,2015,"d",NA,"d",NA,"d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 7",0,"Germany","Letzau","SK",NA,"9/24/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,2396,"L30","m",12.245,49.6772222222,"Rabbits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3444","HZ_BAV","LETZ","F",12.245,49.67722222,2015,"m",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 7",0.076923077,"Germany","Letzau","SK",NA,"9/24/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2409,"L28",NA,12.245,49.6772222222,"Pigs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3445","HZ_BAV","LETZ","F",12.245,49.67722222,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 7",0,"Germany","Letzau","SK",NA,"9/24/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2410,"L31",NA,12.245,49.6772222222,"Pigs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3446","HZ_BAV","FUCHS5","M",12.27305556,49.50444444,2015,"d",NA,NA,NA,"d","d","m","d","94","95/100","100","100/120","100","100",NA,NA,NA,NA,NA,NA,"HI 12",0.166666667,"Germany","Fuchsendorf 5","SK",NA,"9/25/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,1065,"L37","d",12.2730555556,49.5044444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3447","HZ_BAV","FUCHS5","M",12.27305556,49.50444444,2015,"d",NA,NA,"d","d","d","m","d","94","100","100","100/120","100","100",NA,NA,NA,NA,NA,NA,"HI 13",0.105263158,"Germany","Fuchsendorf 5","SK",NA,"9/26/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,1066,"L45","d",12.2730555556,49.5044444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_3448","HZ_BAV","FUCHS5","M",12.27305556,49.50444444,2015,"d",NA,"d","d","d","d","m","d","94","100","100","120","100","100",NA,NA,NA,NA,NA,NA,"HI 14",0.15,"Germany","Fuchsendorf 5","SK",NA,"9/26/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,1067,"L48","d",12.2730555556,49.5044444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
