"Mouse_ID","Code","Transect","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","State","Locality","ID","PIN","Arrival","Wean","Death","Dist","Dissection","DaysInLab","BW","L","LCd","Spleen","Ltestis","Rtestis","Testes","Lepid","SemVes","Uterus","Ovaria","Grav","Litters","NN","MM","FF","Protocol","Aspiculuris_tetraptera","Syphacia_obvelata","Trichuris_muris","Taenia_taeniformis","Flea","Note","Zfy2","X","collapsed.GT","ith","L15","Y","Longitude.extra","Latitude.extra","Notes","Body_weight","Body_length","Tail_length","Species","Capture","Head.taken.","Liver_mass","Spleen_mass","Testis_mass","Left.epididymis.weight","Seminal.vesicle.weight","Embryo","Mix_Syphacia_Aspiculuris","Heterakis_spumosa","Mastophorus_muris","Hymenolepis_microstoma","Catenotaenia_pusilla","Cysticercus","longitude","latitude","Address","Status","Dissectors","Left_Testis_mass","Right_Testis_mass","Left.ovarium.weight","Right.ovarium.weight","Total","Embryo_left","Embryo_right","Feces_weight","Ectoparasites","Worms_presence","Hymenolepis_diminiuta","Taenia_martis","Heligmosomoides_polygurus","REGion","SRY1","Hymenolepis","Taenia","Aspiculuris_Syphacia","Trichuris","Heterakis","Mastophorus","BCI","farm","Feces_g","year","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","comments","PBS_dil_in_mL","OPG","Ncells","delta_ct_ilwe_MminusE","delta_ct_cewe_MminusE","observer","n18S_Seq","COI_Seq","ORF470_Seq","eimeriaSpecies","PCRstatus"
"AA_0447","KLEINB28","HZ_BR","F",14.2725,52.6825,2017,"m",NA,"mm","mm","mm",NA,"mm","mm","100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm","HI 12",1,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",6.22,56.63,48.94,"Mus musculus","16-09-17",NA,NA,"0.01",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Kleinbarmim 28 15320 Alt-Barmim",NA,"German",NA,NA,NA,NA,NA,NA,NA,"0.2","TRUE",FALSE,0,0,0,NA,NA,0,0,0,0,0,0,0.452806218651897,"14.272552.6825",0.2,2017,"Alice","March2018",7,6,7,6,4,5,2,4,5.125,"",1,256250,8,NA,-12.66,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0448","HOPPE5","HZ_BR","F",13.6686,52.4936,2017,"d",NA,"dd","dd","dd",NA,"dd","dd","94","95/100","100","100","100","80","dd","dm","dd","dd","dd","mm","HI 12",0.130434783,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",9.3,67.17,73.86,"Mus musculus","16-09-17",NA,NA,"0.02",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Pappelweg 5 Münchehofe",NA,"German",NA,NA,NA,NA,NA,NA,NA,"0.51","FALSE",TRUE,0,0,0,NA,NA,0,0,2,0,0,0,0.530043791065648,"13.668652.4936",0.51,2017,"Lorenzo","2017",0,0,0,0,0,0,0,0,0,NA,0.1,0,8,-12.94,-5,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0449","PAPP1","HZ_BR","M",13.6506,53.2108,2017,"d","m","m","m","m",NA,"m","m","100","95","125","120","70","80","mm","mm","mm","mm","mm","mm","HI 13",0.947368421,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",17.39,81.37,72.45,"Mus musculus","16-09-17",NA,NA,"0.04",NA,"27",161,NA,NA,0,0,0,0,0,NA,NA,"Pappelwerder 1 Papp1","adult","German",0.0181,72,NA,NA,NA,NA,NA,"0.05","FALSE",FALSE,0,0,0,NA,NA,0,0,0,0,0,0,0.649213686755697,"13.650653.2108",0.05,2017,"Alice","March2018",0,0,0,0,0,0,0,0,0,NA,0.1,0,8,-13.21,-14.24,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0450","PAPP1","HZ_BR","F",13.6506,53.2108,2017,"d",NA,"mm","mm","mm",NA,"mm","mm","100","95","125","120","70","80","mm","mm","mm","mm","mm","mm","HI 12",0.956521739,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",17.64,87.07,71.68,"Mus musculus","16-09-17",NA,NA,"0.05",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Pappelwerder 1 Papp1","adult","German",NA,NA,NA,NA,NA,NA,NA,"0.08","TRUE",FALSE,0,0,0,NA,NA,0,0,0,0,0,0,0.642568582472223,"13.650653.2108",0.08,2017,"Lorenzo","2017",0,0,0,0,0,0,0,0,0,NA,0.1,0,8,-12.78,-10.92,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0451","PAPP1","HZ_BR","F",13.6506,53.2108,2017,"d",NA,"mm","mm","mm",NA,"mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm","HI 12",0.956521739,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",14.01,77.38,68.59,"Mus musculus","16-09-17",NA,NA,"0.03",NA,NA,NA,NA,NA,2,0,0,0,0,NA,NA,"Pappelwerder 1 Papp1","adult","German",NA,NA,NA,NA,NA,"0",0,"0.2","FALSE",TRUE,0,0,0,NA,NA,0,0,3,0,2,0,0.607021443588355,"13.650653.2108",0.2,2017,"Alice","June2018",0,0,0,0,0,0,0,0,0,"",0.1,0,8,5.02,-12.11,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0452","PAPP1","HZ_BR","F",13.6506,53.2108,2017,"d",NA,"mm","mm","mm",NA,"mm","mm","100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm","HI 12",0.956521739,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",9.69,65.32,62.24,"Mus musculus","16-09-17",NA,NA,"0.03",NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,"Pappelwerder 1 Papp1","adult","German",NA,NA,NA,NA,NA,"0",0,"0.23","FALSE",TRUE,0,0,0,NA,NA,0,0,2,0,1,0,0.543415253042931,"13.650653.2108",0.23,2017,"Alice","June2018",8,6,7,4,3,7,3,4,5.25,"",1,228260.869565217,8,-11.7,-3.22,"Lorenzo","positive","positive","positive","E_ferrisi","positive"
"AA_0453","WUGG","HZ_BR","M",14.2606,52.0875,2017,"d","m","m","m","m",NA,"m","m","100",NA,"125","120","90","80","mm",NA,"mm","mm","mm","mm","HI 12",0.941176471,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",13.61,74.75,67.98,"Mus musculus","16-09-17",NA,NA,"0.0246",NA,"0.0128",0.0725,NA,NA,0,0,0,0,0,NA,NA,"Friedländer Ausbau, 15848 Friedland, Germany","adult","German",0.0546,0.0578,NA,NA,NA,NA,NA,"0.19","FALSE",FALSE,0,0,0,NA,NA,0,0,0,0,0,0,0.605172581707982,"14.260652.0875",0.19,2017,"Alice","March2018",0,0,0,0,1,0,0,0,0.125,NA,0.1,65789.4736842105,8,-10.68,-11.85,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0454","WUGG","HZ_BR","F",14.2606,52.0875,2017,"d",NA,"mm","mm","mm",NA,"mm","mm","100","95","125","100/120","100","80","mm","mm","mm","dm","dd","mm","HI 12",0.826086957,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",8.99,67.68,62.82,"Mus musculus","16-09-17",NA,NA,"0.02",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Friedländer Ausbau, 15848 Friedland, Germany","young","German",NA,NA,NA,NA,NA,"0",0,"0.26 but in the same cage as AA_0463!!!!","TRUE",FALSE,0,0,0,NA,NA,0,0,0,0,0,0,0.521049085666944,"14.260652.0875",0.26,2017,"Alice","March2018",35,20,31,46,33,35,23,24,30.875,NA,0.1,11875000,8,-10.64,1.33,"Lorenzo","positive","positive","positive","E_ferrisi","positive"
"AA_0455","WUGG","HZ_BR","F",14.2606,52.0875,2017,"d",NA,"mm","mm","mm",NA,"mm","mm","100","95","125","100/120","70/100","80/100","mm","mm","mm","dm","dm","dm","HI 12",0.826086957,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",13.35,71.54,65.65,"Mus musculus","16-09-17",NA,NA,"0.03",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Friedländer Ausbau, 15848 Friedland, Germany","adult","German",NA,NA,NA,NA,NA,"0",0,"0.54","FALSE",FALSE,0,0,0,NA,NA,0,0,0,0,0,0,0.606876013874087,"14.260652.0875",0.54,2017,"Alice","June2018",11,9,12,12,6,7,9,11,9.625,"",0.1,1782407.40740741,8,-5.19,-7.88,"Lorenzo","positive","negative","negative","E_ferrisi","positive"
"AA_0456","PAPP1","HZ_BR","M",13.6506,53.2108,2017,"m",NA,"m","m","m",NA,"m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI 6",1,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",8.65,63.38,64.29,"Mus musculus","16-09-17",NA,NA,"0.01",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Pappelwerder 1 Papp1","adult","German",NA,NA,NA,NA,NA,NA,NA,"0.49","TRUE",TRUE,0,0,0,NA,NA,0,0,2,0,0,0,0.520000524620225,"13.650653.2108",0.49,2017,"Alice","June2018",0,0,0,0,0,0,0,0,0,"",0.1,0,8,-11.36,-8.83,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0457","SCHAD5","HZ_BR","F",14.2697,52.0439,2017,"d",NA,"mm","mm","dd",NA,"mm","mm","100","95","100/125","120","90/100","100","mm","mm","dm","mm","dm","dd","HI 12",0.695652174,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",9.57,64.3,57.78,"Mus musculus","16-09-17",NA,NA,"0.03",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Schadow 5 dorfstrasse","young","German",NA,NA,NA,NA,NA,"0",0,"0.59","TRUE",FALSE,0,0,0,NA,NA,0,0,0,0,0,0,0.54247648779087,"14.269752.0439",0.59,2017,"Alice","June2018",0,0,0,0,0,0,0,0,0,"",0.1,0,8,-10.18,-12.03,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0458","SCHAD5","HZ_BR","F",14.2697,52.0439,2017,"d",NA,"dd","mm","mm",NA,"mm","mm","100","95","125","120","90/100","80","mm","mm","mm","mm","dm","mm","HI 12",0.826086957,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",15.58,75.52,70.29,"Mus musculus","16-09-17",NA,NA,"0.03",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Schadow 5 dorfstrasse","adult","German",NA,NA,NA,NA,NA,"0",0,"0.58","FALSE",TRUE,0,0,0,NA,NA,0,0,2,0,0,0,0.634998985772232,"14.269752.0439",0.58,2017,"Alice","June2018",1,0,0,0,0,0,0,0,0.125,"",0.1,21551.724137931,8,-8.82,0.350000000000001,"Lorenzo","positive","positive","positive","E_ferrisi","positive"
"AA_0459","WUGG","HZ_BR","F",14.2606,52.0875,2017,"d",NA,"dd","mm","mm",NA,"mm","mm","100","95","100","120","100","80","mm","mm","dd","mm","dd","mm","HI 12",0.695652174,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10.88,66.45,61.02,"Mus musculus","16-09-17",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Friedländer Ausbau, 15848 Friedland, Germany","adult","German",NA,NA,NA,NA,NA,"0",0,"0.53","TRUE",FALSE,0,0,0,NA,NA,0,0,0,0,0,0,0.568796569392814,"14.260652.0875",0.53,2017,"Alice","March2018",0,0,0,1,3,1,0,2,0.875,NA,0.1,165094.339622642,8,-12.09,-12.02,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0460","HOPPE5","HZ_BR","F",13.6686,52.4936,2017,NA,NA,NA,"dd","dd",NA,NA,NA,"100","100","100","100","100","80","mm","dd","dd","dd","dd","mm","HI 8",0.25,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5.32,52.82,59.54,"Mus musculus","16-09-17",NA,NA,"0.01",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Pappelweg 5 Münchehofe","young","German",NA,NA,NA,NA,NA,"0",0,"0.76","FALSE",FALSE,0,0,0,NA,NA,0,0,0,0,0,0,0.421356110856332,"13.668652.4936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.3,-5,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0461","HOPPE5","HZ_BR","M",13.6686,52.4936,2017,NA,NA,NA,"d","d",NA,"m","m","94",NA,"100","100","100","100","dd",NA,"dd","dd","dd","dd","HI 9",0.142857143,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",8.38,66.85,86.57,"Mus musculus","16-09-17",NA,NA,"0.01",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Pappelweg 5 Münchehofe","adult","German",NA,NA,NA,NA,NA,NA,NA,"0.01","TRUE",TRUE,0,0,0,NA,NA,0,0,4,0,0,0,0.505859023922354,"13.668652.4936",0.01,2017,"Alice","March2018",0,0,0,0,0,0,0,0,0,NA,0.1,0,8,-12.97,-11.04,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0462","HOPPE5","HZ_BR","F",13.6686,52.4936,2017,NA,NA,"mm","dd","dd",NA,NA,"dd","94","100","100","100","90/100","100","dd","dd","dd","dd","dm","dd","HI 10",0.15,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",9.38,60.92,74.21,"Mus musculus","16-09-17",NA,NA,"0.01",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Pappelweg 5 Münchehofe",NA,"German",NA,NA,NA,NA,NA,NA,NA,"0.17","TRUE",TRUE,0,0,0,NA,NA,0,0,9,0,0,0,0.544724722516296,"13.668652.4936",0.17,2017,"Alice","March2018",0,0,0,0,0,0,0,0,0,NA,0.1,0,8,-11.11,-10.12,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0463","WUGG","HZ_BR","F",14.2606,52.0875,2017,NA,NA,NA,"mm","mm",NA,NA,"mm","100","95","125","120","70/100","80/100","mm","mm","mm","mm","dm","dm","HI 9",0.888888889,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,26,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",13.56,72.16,58.9,"Mus musculus","16-09-17",NA,NA,"0.05",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Friedländer Ausbau, 15848 Friedland, Germany","young","German",NA,NA,NA,NA,NA,"0",0,"0.01","TRUE",TRUE,0,0,0,NA,NA,0,0,0,26,0,0,0.609299793968591,"14.260652.0875",0.01,2017,"Alice","March2018",0,0,0,0,0,0,0,0,0,NA,0.1,0,8,-12.25,-12.52,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0464",NA,"HZ_BR","F",13.518458,52.410749,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,NA,NA,NA,NA,NA,NA,"17/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",28.55,88.4,52.28,"Mus musculus","16-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lettberger Str. 94, 12355 Berlin, Germany","pregnant","German",NA,NA,NA,NA,NA,"1",4,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.74782522990467,"13.51845852.410749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","negative"
"AA_0465","MILD1","HZ_BR","M",13.3047,52.9936,2017,NA,NA,NA,NA,NA,NA,NA,NA,"94","100","100","100","100","80/100","dd","dd","dd","dd","dd","dm","HI 6",0.083333333,"Germany",NA,NA,NA,NA,NA,NA,NA,"18/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"white spot on belly",16.78,80.95,84.11,"Mus musculus","17-09-17",NA,NA,"0.0376",NA,"0.0234",0.2007,NA,NA,0,0,0,0,0,NA,NA,"Mildenberger Str. 1, 16792 Zehdenick, Germany","adult","Czech",0.0715,0.0727,NA,NA,NA,NA,NA,"0.38","TRUE",TRUE,0,0,0,NA,NA,0,0,3,1,0,0,0.641851556079567,"13.304752.9936",0.38,2017,"Alice","March2018",1,0,1,2,0,0,1,2,0.875,"",0.1,230263.157894737,8,-10.58,-2.84,"Lorenzo","positive","positive","positive","E_ferrisi","positive"
"AA_0466","MILD1","HZ_BR","F",13.3047,52.9936,2017,NA,NA,NA,NA,NA,NA,NA,NA,"94","100","100","100","100","100","dd","dd","dd","dd","dd","dd","HI 6",0,"Germany",NA,NA,NA,NA,NA,NA,NA,"18/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",13.1,74.57,84.07,"Mus musculus","17-09-17",NA,NA,"0.0808",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Mildenberger Str. 1, 16792 Zehdenick, Germany","adult","Czech",NA,NA,0.0014,0.0022,0.0036,"0",0,"0.53","FALSE",TRUE,0,0,0,NA,NA,0,0,0,2,0,0,0.596653150589393,"13.304752.9936",0.53,2017,"Alice","March2018",0,0,0,0,0,0,0,0,0,"",0.1,0,8,-12.67,NA,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0467","MILD1","HZ_BR","F",13.3047,52.9936,2016,NA,NA,NA,NA,NA,NA,NA,NA,"94","100","100","100","100","100","dd","dd","dd","dd","dd","dd","HI 6",0,"Germany",NA,NA,NA,NA,NA,NA,NA,"18/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",16.02,81.75,86.88,"Mus musculus","17-09-17",NA,NA,"45",NA,NA,NA,NA,NA,2,0,0,0,0,NA,NA,"Mildenberger Str. 1, 16792 Zehdenick, Germany","adult","Czech",NA,NA,0.0063,0.0076,0.0139,"0",0,"0.5","TRUE",TRUE,0,0,0,NA,NA,0,0,0,0,2,0,0.629892925907666,"13.304752.9936",0.5,2017,"Alice","June2018",1,0,3,1,3,3,0,1,1.5,"trichuris",0.1,3e+05,8,-12.92,-12.03,"Lorenzo","negative","positive","positive","E_falciformis","positive"
"AA_0468","HOPPE3","HZ_BR","F",13.6703,52.4936,2017,"d",NA,NA,NA,NA,NA,NA,NA,"94/100","95/100","100","100","90/100",NA,"dm","dm","dd","dd","dm",NA,"HI 6",0.272727273,"Germany",NA,NA,NA,NA,NA,NA,NA,"18/09/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3.65,NA,NA,"Mus musculus","17-09-17",NA,NA,"0.0022",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"pappelweg","young","Czech",NA,NA,NA,NA,NA,"0",0,"0.22","FALSE",FALSE,0,0,0,NA,NA,0,0,0,0,0,0,NA,"13.670352.4936",0.22,2017,"Alice","June2018",0,0,0,0,0,0,0,0,0,"",0.1,0,8,-12.5,NA,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0469","LUBB18","HZ_BR","F",13.925,51.9447,2017,"d",NA,"mm","mm","dd",NA,"mm","mm","100","100","125","120","100","80","mm","dd","mm","mm","dd","mm","HI 12",0.695652174,"Germany",NA,NA,NA,NA,NA,NA,NA,"28/09/2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",12.73,82,70,"Mus musculus","27-09-20",NA,NA,"21",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Three Oak ranch","adult","German",NA,NA,NA,NA,NA,"0",0,"0.444","FALSE",FALSE,0,0,0,NA,NA,0,0,0,0,0,0,0.577291465561061,"13.92551.9447",0.44,2017,"Alice","March2018",58,57,56,61,66,84,77,60,64.875,"",0.1,14744318.1818182,8,-5.54,-5,"Lorenzo","positive","positive","positive","E_ferrisi","positive"
"AA_0470","LUBB18","HZ_BR","F",13.925,51.9447,2017,"d",NA,"mm","mm","dd",NA,"mm","mm","100","95/100","125","120","100","80/100","mm","dm","mm","mm","dd","dm","HI 12",0.695652174,"Germany",NA,NA,NA,NA,NA,NA,NA,"28/09/2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",13.5,78,71,"Mus musculus","27-09-20",NA,NA,"26",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Three Oak ranch","adult","German",NA,NA,NA,NA,NA,"0",0,"0.323","FALSE",TRUE,0,0,0,NA,NA,0,0,1,0,0,0,0.597398125277519,"13.92551.9447",0.32,2017,"Alice","March2018",1,0,0,0,0,0,0,0,0.125,"",0.1,39062.5,8,-11.54,-5,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0471","GERSD","HZ_BR","M",13.6708,51.9594,2017,"m","m","d","d","d",NA,"d","d","94","100","100","100","100","80/100","dd","dd","dd","dd","dd","dm","HI 13",0.157894737,"Germany",NA,NA,NA,NA,NA,NA,NA,"28/09/2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,99,0,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"colon empty one tube barely nothing",14.26,80,79,"Mus musculus","27-09-20",NA,NA,"31",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Chris corner ranch","adult","German",NA,NA,NA,NA,NA,NA,NA,"0.393","FALSE",TRUE,0,0,0,NA,NA,0,0,99,0,0,0,0.60644506219071,"13.670851.9594",0.39,2017,"Alice","March2018",0,0,0,0,0,0,0,0,0,NA,0.1,0,8,-15.31,-11.02,"Lorenzo","negative","negative","negative","Negative","negative"
"AA_0516","MLOD3","HZ_BR","F",13.957539,51.775877,2017,"d","","mm","dm","mm","","mm","mm","100","95/100","100/125","120","70/90","80","mm","dm","dm","mm","mm","mm","HI 12",0.826086956521739,"Germany",NA,NA,NA,NA,NA,NA,NA,"25/10/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0,NA,"FALSE",NA,NA,"451",NA,3352,NA,NA,NA,NA,"",19.04,83,76,"Mus musculus","24-10-17",NA,NA,"36",NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,"Kirschallee 3, 03205 Mlode","pregnant","German",NA,NA,NA,NA,NA,"1",0,"1.131","FALSE",TRUE,0,0,0,NA,NA,0,0,8,0,0,0,0.666813377283703,"13.95753951.775877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","negative"
